Seed: 1424086930
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  5.78e+05  | 338089535|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.99762891|   WEAK   
      rgb_lagged_sum|  21|   1000000|     100|0.69840042|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.95901445|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.49251046|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.34684383|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.53629565|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.96512375|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.80328246|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.66424250|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.98500242|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.19990471|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.71718658|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.07461008|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.69312200|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.66955668|  PASSED  
             dab_dct| 256|     50000|       1|0.12375601|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.90797655|  PASSED  
        dab_filltree|  32|  15000000|       1|0.13857527|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.19448178|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.52578554|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.33372817|  PASSED  
