Seed: 1424103126
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  5.70e+05  |3538756719|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.94125144|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.91647115|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.97994237|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.50650709|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.22111678|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.75627396|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.13357174|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.80113668|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.79642939|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.55427218|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.84992719|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.59608972|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.94888634|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.83187686|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.77499635|  PASSED  
             dab_dct| 256|     50000|       1|0.34197275|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.51630163|  PASSED  
        dab_filltree|  32|  15000000|       1|0.51556191|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.34927969|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.37399011|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.17626831|  PASSED  
