Seed: 1425808217
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  7.14e+05  |3640917773|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.65526299|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.76200611|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.58757848|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.53845909|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.86267265|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.64184760|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.53522395|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.61343177|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.95171020|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.99397193|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.78963149|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.56177750|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.74991833|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.68288226|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.40569696|  PASSED  
             dab_dct| 256|     50000|       1|0.71209435|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.90698000|  PASSED  
        dab_filltree|  32|  15000000|       1|0.36828886|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.99834081|   WEAK   
       dab_filltree2|   1|   5000000|       1|0.43704845|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.40021008|  PASSED  
