Seed: 1427658018
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  3.42e+05  |2099111074|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.18012013|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.33130809|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.19070639|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.09281363|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.13048504|  PASSED  
        diehard_opso|   0|   2097152|     100|0.37590140|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.73814242|  PASSED  
         diehard_dna|   0|   2097152|     100|0.97553800|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.83123776|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.80116142|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.51708576|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.12952372|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.66906387|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.06274262|  PASSED  
        diehard_sums|   0|       100|     100|0.10994657|  PASSED  
        diehard_runs|   0|    100000|     100|0.30074036|  PASSED  
        diehard_runs|   0|    100000|     100|0.96426480|  PASSED  
       diehard_craps|   0|    200000|     100|0.63553161|  PASSED  
       diehard_craps|   0|    200000|     100|0.99411607|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.45947209|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.32786308|  PASSED  
         sts_monobit|   1|    100000|     100|0.96085119|  PASSED  
            sts_runs|   2|    100000|     100|0.22155507|  PASSED  
          sts_serial|   1|    100000|     100|0.90861836|  PASSED  
          sts_serial|   2|    100000|     100|0.80677736|  PASSED  
          sts_serial|   3|    100000|     100|0.33224528|  PASSED  
          sts_serial|   3|    100000|     100|0.16766872|  PASSED  
          sts_serial|   4|    100000|     100|0.05644434|  PASSED  
          sts_serial|   4|    100000|     100|0.01248838|  PASSED  
          sts_serial|   5|    100000|     100|0.22769719|  PASSED  
          sts_serial|   5|    100000|     100|0.11136775|  PASSED  
          sts_serial|   6|    100000|     100|0.62794471|  PASSED  
          sts_serial|   6|    100000|     100|0.96055367|  PASSED  
          sts_serial|   7|    100000|     100|0.67940752|  PASSED  
          sts_serial|   7|    100000|     100|0.95425110|  PASSED  
          sts_serial|   8|    100000|     100|0.22940268|  PASSED  
          sts_serial|   8|    100000|     100|0.06492611|  PASSED  
          sts_serial|   9|    100000|     100|0.49769509|  PASSED  
          sts_serial|   9|    100000|     100|0.97032586|  PASSED  
          sts_serial|  10|    100000|     100|0.27536277|  PASSED  
