Seed: 1427124720
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  4.11e+05  |2037328141|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.56028086|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.90581202|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.11435024|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.21962223|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.98323171|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.88300291|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.28117940|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.75157084|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.69983084|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.86460659|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.92937020|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.99445833|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.27572829|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.94953185|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.33491215|  PASSED  
             dab_dct| 256|     50000|       1|0.05919015|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.18890963|  PASSED  
        dab_filltree|  32|  15000000|       1|0.03812388|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.60102576|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.95558451|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.92412227|  PASSED  
