Seed: 1428434579
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.62e+05  |3894890730|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.13009642|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.93625319|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.71161852|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.63618816|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.13603134|  PASSED  
        diehard_opso|   0|   2097152|     100|0.41625675|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.18653520|  PASSED  
         diehard_dna|   0|   2097152|     100|0.25255692|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.47515316|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.57779164|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.15298494|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.14100023|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.20046939|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.62258785|  PASSED  
        diehard_sums|   0|       100|     100|0.53253299|  PASSED  
        diehard_runs|   0|    100000|     100|0.25429336|  PASSED  
        diehard_runs|   0|    100000|     100|0.33116695|  PASSED  
       diehard_craps|   0|    200000|     100|0.15304604|  PASSED  
       diehard_craps|   0|    200000|     100|0.65814158|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.78788522|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.97816563|  PASSED  
         sts_monobit|   1|    100000|     100|0.26048567|  PASSED  
            sts_runs|   2|    100000|     100|0.68704462|  PASSED  
          sts_serial|   1|    100000|     100|0.51848309|  PASSED  
          sts_serial|   2|    100000|     100|0.64749594|  PASSED  
          sts_serial|   3|    100000|     100|0.80404069|  PASSED  
          sts_serial|   3|    100000|     100|0.64986504|  PASSED  
          sts_serial|   4|    100000|     100|0.95432895|  PASSED  
          sts_serial|   4|    100000|     100|0.65213583|  PASSED  
          sts_serial|   5|    100000|     100|0.35597484|  PASSED  
          sts_serial|   5|    100000|     100|0.97070024|  PASSED  
          sts_serial|   6|    100000|     100|0.82832306|  PASSED  
          sts_serial|   6|    100000|     100|0.72685796|  PASSED  
          sts_serial|   7|    100000|     100|0.97709585|  PASSED  
          sts_serial|   7|    100000|     100|0.91929984|  PASSED  
          sts_serial|   8|    100000|     100|0.94497967|  PASSED  
          sts_serial|   8|    100000|     100|0.45254731|  PASSED  
          sts_serial|   9|    100000|     100|0.71066988|  PASSED  
          sts_serial|   9|    100000|     100|0.75646964|  PASSED  
          sts_serial|  10|    100000|     100|0.53878289|  PASSED  
          sts_serial|  10|    100000|     100|0.93365308|  PASSED  
          sts_serial|  11|    100000|     100|0.77939508|  PASSED  
          sts_serial|  11|    100000|     100|0.45708097|  PASSED  
          sts_serial|  12|    100000|     100|0.53696287|  PASSED  
