Seed: 1428164401
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.62e+05  |3608029119|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.26878505|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.71619275|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.05951523|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.46140910|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.68522082|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.96880542|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.21288065|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.62788013|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.22714868|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.31758070|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.88813864|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.38041311|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.99905896|   WEAK   
     rgb_kstest_test|   0|     10000|    1000|0.91285243|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.06063672|  PASSED  
             dab_dct| 256|     50000|       1|0.56339884|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.67717124|  PASSED  
        dab_filltree|  32|  15000000|       1|0.24633227|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.06230540|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.83734700|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.84846709|  PASSED  
