Seed: 1424268837
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  5.05e+05  | 144636108|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.92045159|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.32361538|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.48444498|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.24209529|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.71630430|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.13531917|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.77338920|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.91193128|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.71562494|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.47512798|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.19049322|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.02881080|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.07053963|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.63375254|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.04010146|  PASSED  
             dab_dct| 256|     50000|       1|0.14825937|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.80658266|  PASSED  
        dab_filltree|  32|  15000000|       1|0.00439118|   WEAK   
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.43637372|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.06935565|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|1.00000000|  FAILED  
