Seed: 1424274620
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  4.65e+05  |3029710398|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  20|   1000000|     100|0.40119072|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.68462496|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.31227310|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.25401980|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.98948099|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.25641709|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.26685562|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.64416632|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.85427883|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.40700657|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.32672794|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.50131094|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.78309451|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.00000101|   WEAK   
     dab_bytedistrib|   0|  51200000|       1|0.09302058|  PASSED  
             dab_dct| 256|     50000|       1|0.67917711|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.98455883|  PASSED  
        dab_filltree|  32|  15000000|       1|0.07426003|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.57514740|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.53494775|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.99999741|   WEAK   
